lat,lon,pop,dist
40.7625,-73.9792,79624,7.69484120866366
40.7625,-73.9708,78652,7.418595839284388
40.7625,-73.9625,33530,7.203756109927321
40.7625,-73.9542,23019,7.052024762871219
40.7625,-73.9458,4288,6.966934636420767
40.7625,-73.9375,7678,6.952959559199082
40.7625,-73.9292,14838,7.009103250348439
40.7625,-73.9208,14384,7.13560056427332
40.7625,-73.9125,13397,7.325926178947002
40.7625,-73.9042,4107,7.576279206998719
40.7625,-73.8958,4660,7.884885261128935
40.7625,-73.8875,6771,8.23837028111274
40.7625,-73.8792,8777,8.633765139608935
40.7625,-73.8708,8176,9.072047058776297
40.7625,-73.8625,5038,9.53624144322395
40.7625,-73.8542,249,10.028144080854883
40.7625,-73.8458,190,10.549808296046319
40.7625,-73.8375,1567,11.085609778176558
40.7625,-73.8292,16096,11.638790567942275
40.7625,-73.8208,21199,12.213859639726818
40.7625,-73.8125,7444,12.795217254831503
40.7625,-73.8042,6036,13.387875641876121
40.7625,-73.7958,4434,13.997652465343757
40.7625,-73.7875,5256,14.6089157332243
40.7625,-73.7792,4068,15.227769866579933
40.7625,-73.7708,6087,15.860837714816876
40.7625,-73.7625,3130,16.49239955292657
40.7625,-73.7542,103,17.12864838348489
40.7625,-73.7458,1039,17.778471762705852
40.7625,-73.7375,2355,18.423683508134094
40.7625,-73.7292,2879,19.07326976237908
40.7625,-73.7208,1594,19.734086688484695
40.7625,-73.7125,134,20.390198483893588
40.7625,-73.7042,1453,21.049100243202936
40.7625,-73.6958,2128,21.718455541273848
40.7625,-73.6875,1640,22.382230626796982
40.7625,-73.6792,643,23.048114757139004
40.7625,-73.6708,918,23.72392070575975
40.7625,-73.6625,1861,24.393529223252674
40.7625,-73.6542,1506,25.06476671973129
40.7625,-73.6458,2489,25.745552580786754
40.7625,-73.6375,1207,26.419694301172438
40.7625,-73.6292,683,27.094496726694718
40.7625,-73.6208,240,27.779821725648212
40.7625,-73.6125,726,28.456927035827057
40.7625,-73.6042,559,29.135680616072747
40.7625,-73.5958,1103,29.823517022901154
40.7625,-73.5875,1898,30.504128552861992
40.7625,-73.5792,1422,31.185572872007036
40.7625,-73.5708,2708,31.875952629592348
40.7708,-74.3042,702,31.679721082722228
40.7708,-74.2958,1086,30.99467817035123
40.7708,-74.2875,215,30.318748295831096
40.7708,-74.2792,896,29.643906711144485
40.7708,-74.2708,531,28.96218739171054
40.7708,-74.2625,618,28.289773109001498
40.7708,-74.2542,1583,27.619314730073967
40.7708,-74.2458,3588,26.94107188403395
40.7708,-74.2375,3974,26.27361962184817
40.7708,-74.2292,3901,25.607225197368532
40.7708,-74.2208,4997,24.934708101966272
40.7708,-74.2125,5067,24.2720996934015
40.7708,-74.2042,2781,23.61161293510498
40.7708,-74.1958,2884,22.94558141861173
40.7708,-74.1875,5902,22.28993968983252
40.7708,-74.1792,4305,21.637037769153295
40.7708,-74.1708,3220,20.97938518094397
40.7708,-74.1625,5283,20.332802538468236
40.7708,-74.1542,1123,19.68982995357258
40.7708,-74.1458,3698,19.043223544125485
40.7708,-74.1375,4041,18.40867114604107
40.7708,-74.1292,515,17.779560375567552
40.7708,-74.1208,12,17.147273662181735
40.7708,-74.0875,203,14.71164173637702
40.7708,-74.0792,1531,14.125781995824719
40.7708,-74.0708,1335,13.543893762256346
40.7708,-74.0625,1033,12.981164887408486
40.7708,-74.0542,253,12.432317388727498
40.7708,-74.0458,614,11.89300734748732
40.7708,-74.0375,8767,11.378214602844189
40.7708,-74.0292,10362,10.884034266214819
40.7708,-74.0208,7153,10.407933413862033
40.7708,-74.0125,642,9.964526225018847
40.7708,-73.9958,3005,9.169592329025543
40.7708,-73.9875,34897,8.83175155713169
40.7708,-73.9792,21509,8.537593002230203
40.7708,-73.9708,4856,8.289511354409287
40.7708,-73.9625,30817,8.097834806388104
40.7708,-73.9542,37841,7.963174603131815
40.7708,-73.9458,12964,7.8879289832699495
40.7708,-73.9375,3160,7.875589904010678
40.7708,-73.9292,10458,7.92519401764245
40.7708,-73.9208,11938,8.037272166436033
40.7708,-73.9125,9818,8.206692343848765
40.7708,-73.9042,6320,8.430904204940616
40.7708,-73.8958,4980,8.709245604070016
40.7708,-73.8875,1669,9.030480428943708
40.7708,-73.8792,2044,9.392544891670752
40.7708,-73.8708,3326,9.796890735958012
40.7708,-73.8625,259,10.228189123065777
40.7708,-73.8458,1444,11.17908159697918
40.7708,-73.8375,1559,11.68600475815747
40.7708,-73.8292,7416,12.21195478142453
40.7708,-73.8208,5136,12.761153887509828
40.7708,-73.8125,3276,13.318575401624607
40.7708,-73.8042,2186,13.888849595004803
40.7708,-73.7958,3431,14.477469345557775
40.7708,-73.7875,3968,15.069209667507899
40.7708,-73.7792,3934,15.669822304235193
40.7708,-73.7708,2739,16.285640051894447
40.7708,-73.7625,651,16.901260041014883
40.7708,-73.7542,518,17.522593211495952
40.7708,-73.7458,1796,18.15824616417607
40.7708,-73.7375,3693,18.79034442118306
40.7708,-73.7292,2279,19.42759655857577
40.7708,-73.7208,757,20.076674637521695
40.7708,-73.7125,316,20.721862722089767
40.7708,-73.7042,1346,21.370461219817493
40.7708,-73.6958,727,22.029973421894272
40.7708,-73.6875,264,22.684554462943794
40.7708,-73.6792,270,23.341734737347092
40.7708,-73.6708,756,24.009195201221196
40.7708,-73.6625,1579,24.67098064736977
40.7708,-73.6542,1931,25.334786446519722
40.7708,-73.6458,1922,26.008422344235576
40.7708,-73.6375,813,26.675839476811877
40.7708,-73.6292,612,27.344239053847474
40.7708,-73.6208,97,28.023373400339644
40.7708,-73.6125,76,28.694649399304954
40.7708,-73.6042,36,29.367826145991348
40.7708,-73.5958,79,30.050265094936524
40.7708,-73.5875,852,30.7257709002188
40.7708,-73.5792,738,31.402322300093104
40.7708,-73.5708,855,32.0879543024801
40.7792,-74.3042,783,31.92279783818892
40.7792,-74.2958,308,31.243171962030658
40.7792,-74.2875,253,30.572822156289845
40.7792,-74.2792,912,29.903800341285823
40.7792,-74.2708,705,29.228229794149037
40.7792,-74.2625,277,28.562164582067425
40.7792,-74.2542,790,27.89833805018594
40.7792,-74.2458,1548,27.227132610777343
40.7792,-74.2375,3173,26.566952633542584
40.7792,-74.2292,4332,25.90818857645635
40.7792,-74.2208,3094,25.243775793364765
40.7792,-74.2125,2105,24.589580960365154
40.7792,-74.2042,3347,23.93793913753158
40.7792,-74.1958,2113,23.28132920960652
40.7792,-74.1875,2795,22.63549739372368
40.7792,-74.1792,4416,21.99293883127955
40.7792,-74.1708,2998,21.346336903225165
40.7792,-74.1625,5831,20.71129477106976
40.7792,-74.1542,2225,20.08052607420101
40.7792,-74.1458,1705,19.446995952208663
40.7792,-74.1375,4122,18.82613781554779
40.7792,-74.1292,1766,18.211533041002323
40.7792,-74.1208,5,17.594855873413493
40.7792,-74.0875,183,15.231289084792316
40.7792,-74.0792,2073,14.666274798987914
40.7792,-74.0708,1634,14.10677114994076
40.7792,-74.0625,1331,13.567478101421557
40.7792,-74.0542,165,13.043392902434343
40.7792,-74.0458,149,12.530477416053383
40.7792,-74.0375,2855,12.04302793637461
40.7792,-74.0292,6947,11.577320348295894
40.7792,-74.0208,12744,11.130970463318654
40.7792,-74.0125,7296,10.71757201438549
40.7792,-74.0042,464,10.335343099456674
40.7792,-73.9875,16083,9.673525371248255
40.7792,-73.9792,30296,9.405764054315485
40.7792,-73.9708,2733,9.181199767846044
40.7792,-73.9625,14945,9.008537958572223
40.7792,-73.9542,37124,8.887702214228828
40.7792,-73.9458,23576,8.820355733097232
40.7792,-73.9375,288,8.809324181381843
40.7792,-73.9292,1444,8.853692866208524
40.7792,-73.9208,3570,8.954144010491694
40.7792,-73.9125,9678,9.10650331033039
40.7792,-73.9042,5241,9.309042789067073
40.7792,-73.8958,1431,9.561824515545915
40.7792,-73.8875,19,9.855271977868373
40.7792,-73.8708,54,10.561915247518357
40.7792,-73.8542,216,11.39346753201373
40.7792,-73.8458,6250,11.855091197156447
40.7792,-73.8375,1730,12.334203034049246
40.7792,-73.8292,2645,12.833554011628776
40.7792,-73.8208,3834,13.357154802560121
40.7792,-73.8125,3467,13.890613722952752
40.7792,-73.8042,3885,14.438243705818643
40.7792,-73.7958,3217,15.005257311569395
40.7792,-73.7875,1197,15.576889900959427
40.7792,-73.7792,5421,16.158571009457585
40.7792,-73.7708,1790,16.756362111913244
40.7792,-73.7542,387,17.960779151209213
40.7792,-73.7458,735,18.581371117565023
40.7792,-73.7375,931,19.199467207674516
40.7792,-73.7292,2881,19.823494346115915
40.7792,-73.7208,1427,20.459937546268094
40.7792,-73.7125,891,21.093327103804963
40.7792,-73.7042,4365,21.73076198641925
40.7792,-73.6958,7,22.37957809665256
40.7792,-73.6875,76,23.02414166493828
40.7792,-73.6792,124,23.67181544675752
40.7792,-73.6708,382,24.33014028876328
40.7792,-73.6625,428,24.983344200388725
40.7792,-73.6542,1085,25.638982254860284
40.7792,-73.6458,983,26.304746132137055
40.7792,-73.6375,1308,26.964747444691305
40.7792,-73.6292,496,27.626075359189503
40.7792,-73.6208,92,28.298362770403628
40.7792,-73.6125,132,28.963183039310973
40.7792,-73.6042,500,29.630176189514202
40.7792,-73.5958,24,30.306623645272246
40.7792,-73.5875,35,30.976455802152355
40.7792,-73.5792,33,31.647564693307235
40.7875,-74.2958,387,31.513881746519502
40.7875,-74.2875,329,30.849498803990432
40.7875,-74.2792,613,30.186693226688273
40.7875,-74.2708,346,29.517682451648106
40.7875,-74.2625,457,28.858381998595192
40.7875,-74.2542,956,28.201611853077573
40.7875,-74.2458,227,27.537883264530908
40.7875,-74.2375,850,26.885417430884157
40.7875,-74.2292,4131,26.234733641722173
40.7875,-74.2208,1506,25.578887255451736
40.7875,-74.2125,1631,24.933568111314898
40.7875,-74.2042,2236,24.29123720650946
40.7875,-74.1958,3057,23.644522312990876
40.7875,-74.1875,3089,23.008967602518336
40.7875,-74.1792,4475,22.37721578753435
40.7875,-74.1708,1308,21.742125602299033
40.7875,-74.1625,3124,21.119067025352663
40.7875,-74.1542,3628,20.5009268237601
40.7875,-74.1458,1583,19.880876518105513
40.7875,-74.1375,3805,19.274076662676467
40.7875,-74.1292,1282,18.674296339148917
40.7875,-74.1208,406,18.073492134976835
40.7875,-74.1042,9,16.912129818216012
40.7875,-74.0792,709,15.237571213579303
40.7875,-74.0708,1319,14.699896670073503
40.7875,-74.0625,2511,14.183239937275228
40.7875,-74.0542,2286,13.682823999808706
40.7875,-74.0458,5161,13.194850363087534
40.7875,-74.0375,374,12.732919113028933
40.7875,-74.0292,2708,12.293430238359457
40.7875,-74.0208,8631,11.874083098813738
40.7875,-74.0125,15270,11.487507278760745
40.7875,-74.0042,9518,11.131792093449407
40.7875,-73.9958,368,10.805382214882014
40.7875,-73.9875,168,10.520276828840716
40.7875,-73.9792,25343,10.274637058714106
40.7875,-73.9708,26328,10.069494501334711
40.7875,-73.9625,1342,9.912337695482519
40.7875,-73.9542,24656,9.802663059816116
40.7875,-73.9458,23719,9.741651634156819
40.7875,-73.9375,7804,9.731665741854087
40.7875,-73.9292,1118,9.77184246222667
40.7875,-73.9208,289,9.86293563658559
40.7875,-73.9125,1435,10.001443067237412
40.7875,-73.8542,3572,12.12046658451244
40.7875,-73.8458,5700,12.55533572919927
40.7875,-73.8375,3916,13.008627352372157
40.7875,-73.8292,3067,13.482965574677793
40.7875,-73.8208,2631,13.982207425159025
40.7875,-73.8125,3762,14.492614497375369
40.7875,-73.8042,2498,15.018244567141698
40.7875,-73.7958,1910,15.564075664563651
40.7875,-73.7875,1599,16.115831371096398
40.7875,-73.7792,3177,16.678658046577226
40.7875,-73.7708,342,17.258372806321766
40.7875,-73.7542,175,18.429870541246714
40.7875,-73.7458,637,19.035100783775718
40.7875,-73.7375,840,19.638847595884908
40.7875,-73.7292,5654,20.249263734356738
40.7875,-73.7208,2915,20.872651899171935
40.7875,-73.7125,1689,21.49380644226514
40.7875,-73.7042,2431,22.11962648002176
40.7875,-73.6958,755,22.75728019526531
40.7875,-73.6875,611,23.391360196845234
40.7875,-73.6792,952,24.029059557532946
40.7875,-73.6708,581,24.67777619503461
40.7875,-73.6625,309,25.321934709150614
40.7875,-73.6542,1522,25.96894602122296
40.7875,-73.6458,1783,26.62637973967724
40.7875,-73.6375,1022,27.27851983583136
40.7875,-73.6292,705,27.93233918276392
40.7875,-73.6208,624,28.597345578118023
40.7875,-73.6125,94,29.255291106351862
40.7875,-73.6042,65,29.91569066320503
40.7875,-73.5958,175,30.585741479868812
40.7875,-73.5875,185,31.249509345723794
40.7875,-73.5792,1,31.914794756853738
40.7958,-74.2958,377,31.8091963701096
40.7958,-74.2875,544,31.151195543219323
40.7958,-74.2792,950,30.495030897164987
40.7958,-74.2708,760,29.833019104973538
40.7958,-74.2625,718,29.18092650146241
40.7958,-74.2542,1072,28.531664039949202
40.7958,-74.2458,382,27.875878074753167
40.7958,-74.2375,1218,27.231593240929953
40.7958,-74.2292,2537,26.58946346692893
40.7958,-74.2208,1609,25.942668267668893
40.7958,-74.2125,1151,25.306707702439617
40.7958,-74.2042,2043,24.67417255308632
40.7958,-74.1958,5776,24.03784296782782
40.7958,-74.1875,2259,23.41304665368539
40.7958,-74.1792,2026,22.79257624820049
40.7958,-74.1708,1163,22.16946710888003
40.7958,-74.1625,2073,21.55883982309197
40.7958,-74.1542,3006,20.953753774643733
40.7958,-74.1458,2609,20.347584030521098
40.7958,-74.1375,2083,19.75519992899581
40.7958,-74.1292,1838,19.170552426399112
40.7958,-74.1208,1794,18.585871321969265
40.7958,-74.1125,74,18.017838033171103
40.7958,-74.1042,58,17.45877160440683
40.7958,-74.0958,57,16.903652220766652
40.7958,-74.0708,1438,15.325934553170194
40.7958,-74.0625,2612,14.831165404455987
40.7958,-74.0542,2051,14.353417254204219
40.7958,-74.0458,167,13.889083083951252
40.7958,-74.0375,21,13.451069780599324
40.7958,-74.0292,604,13.035867835470476
40.7958,-74.0208,7683,12.641223784547005
40.7958,-74.0125,9121,12.278869698613713
40.7958,-74.0042,9876,11.946782747438254
40.7958,-73.9958,3256,11.643281417850938
40.7958,-73.9792,3330,11.152545978832915
40.7958,-73.9708,27885,10.963865925428726
40.7958,-73.9625,14200,10.819725847862587
40.7958,-73.9542,5761,10.71935175424434
40.7958,-73.9458,21358,10.663593413919692
40.7958,-73.9375,16964,10.654472786045377
40.7958,-73.9292,6554,10.69117764539113
40.7958,-73.9208,86,10.774490719328263
40.7958,-73.9125,164,10.901406816412827
40.7958,-73.8542,1,12.872904139062328
40.7958,-73.8458,1171,13.283112037994629
40.7958,-73.8375,420,13.712313737387639
40.7958,-73.8292,150,14.163048868238535
40.7958,-73.8208,1899,14.639057483389736
40.7958,-73.8125,2036,15.12725813775399
40.7958,-73.8042,1603,15.631500111946456
40.7958,-73.7958,2057,16.15656187775413
40.7958,-73.7792,125,17.23273585224085
40.7958,-73.7708,13,17.794339683101153
40.7958,-73.7542,195,18.932564479416957
40.7958,-73.7458,1082,19.52214380216241
40.7958,-73.7375,2028,20.11120221688081
40.7958,-73.7292,1370,20.707625639232063
40.7958,-73.7208,851,21.317539082141895
40.7958,-73.7125,1031,21.926018856038446
40.7958,-73.7042,2065,22.539766041278437
40.7958,-73.6958,3122,23.165780893970968
40.7958,-73.6875,1861,23.788898222654208
40.7958,-73.6792,1693,24.416139581698996
40.7958,-73.6708,1053,25.05475721943672
40.7958,-73.6625,769,25.689386427616846
40.7958,-73.6542,597,26.327290196729198
40.7958,-73.6458,1407,26.975912029026315
40.7958,-73.6375,1151,27.619720932372292
40.7958,-73.6292,539,28.265569203250305
40.7958,-73.6208,521,28.922833674485865
40.7958,-73.6125,59,29.573458302326046
40.7958,-73.6042,48,30.226826565061245
40.7958,-73.5958,662,30.890047160614582
40.7958,-73.5875,115,31.547331714580647
40.8042,-74.2958,339,32.132276102801704
40.8042,-74.2875,215,31.481112057467396
40.8042,-74.2792,51,30.832052431449405
40.8042,-74.2708,444,30.177518568797232
40.8042,-74.2625,2126,29.533115918481833
40.8042,-74.2542,1210,28.89185102412046
40.8042,-74.2458,827,28.24451201322402
40.8042,-74.2375,288,27.608912340716557
40.8042,-74.2292,474,26.97584675120171
40.8042,-74.2208,1135,26.338623235865416
40.8042,-74.2125,2477,25.71253805723125
40.8042,-74.2042,1552,25.090315813074383
40.8042,-74.1958,1945,24.464892615355193
40.8042,-74.1875,2101,23.8513642954162
40.8042,-74.1792,521,23.24267589028112
40.8042,-74.1708,2154,22.632040676747565
40.8042,-74.1625,2831,22.03431288617186
40.8042,-74.1542,2735,21.442724173688454
40.8042,-74.1458,2098,20.850850450234706
40.8042,-74.1375,835,20.273251267018228
40.8042,-74.1292,2724,19.70405417343273
40.8042,-74.1208,2855,19.135753836312045
40.8042,-74.1125,1062,18.584605961040154
40.8042,-74.1042,1460,18.043178914670687
40.8042,-74.0958,173,17.506669299605978
40.8042,-74.0792,440,16.484334374362614
40.8042,-74.0625,839,15.51521175273885
40.8042,-74.0542,1596,15.05923897455467
40.8042,-74.0458,32,14.61739986640133
40.8042,-74.0292,466,13.809362953366419
40.8042,-74.0208,2386,13.43750256287657
40.8042,-74.0125,7677,13.097240904220419
40.8042,-74.0042,3562,12.786466031297538
40.8042,-73.9958,2454,12.503399661894818
40.8042,-73.9875,1891,12.257914634818954
40.8042,-73.9792,53,12.047808819075772
40.8042,-73.9708,8517,11.873386174631085
40.8042,-73.9625,26641,11.740434731849627
40.8042,-73.9542,19025,11.64800908729604
40.8042,-73.9458,13370,11.596723198174248
40.8042,-73.9375,17735,11.588338076073745
40.8042,-73.9292,2187,11.62208971695975
40.8042,-73.9208,8151,11.698765492858271
40.8042,-73.9125,8371,11.815743163272764
40.8042,-73.9042,598,11.972479212104577
40.8042,-73.8958,265,12.169990732391236
40.8042,-73.8875,1500,12.401791348876973
40.8042,-73.8792,2686,12.667730640269575
40.8042,-73.8708,888,12.97022240155815
40.8042,-73.8542,1694,13.655652669914897
40.8042,-73.8208,13,15.331700766727296
40.8042,-73.7958,1,16.786531105795476
40.8042,-73.7875,1,17.299213919063522
40.8042,-73.7625,236,18.91573104478371
40.8042,-73.7542,333,19.472617055865527
40.8042,-73.7458,1113,20.04624775060043
40.8042,-73.7375,1979,20.620268005189935
40.8042,-73.7292,1575,21.202303625468584
40.8042,-73.7208,1142,21.79830614254274
40.8042,-73.7125,329,22.393652083875317
40.8042,-73.7042,904,22.994846225480906
40.8042,-73.6958,675,23.60872054994694
40.8042,-73.6875,643,24.22036870847543
40.8042,-73.6792,606,24.83663886853099
40.8042,-73.6708,928,25.464634740256546
40.8042,-73.6625,866,26.08921742501716
40.8042,-73.6542,664,26.71749808544881
40.8042,-73.6458,1130,27.356789881908615
40.8042,-73.6375,1338,27.991760617098056
40.8042,-73.6292,936,28.62913753959776
40.8042,-73.6208,649,29.278160264355783
40.8042,-73.6125,289,29.92097899298792
40.8042,-73.6042,53,30.566839079925078
40.8042,-73.5958,106,31.222756044508138
40.8042,-73.5875,54,31.87309884745316
40.8125,-74.2875,294,31.830707021712012
40.8125,-74.2792,365,31.18900456170494
40.8125,-74.2708,377,30.54220304192151
40.8125,-74.2625,1360,29.905739999641067
40.8125,-74.2542,1319,29.272719169783223
40.8125,-74.2458,569,28.634072603770154
40.8125,-74.2375,1,28.00739425414412
40.8125,-74.2292,448,27.383621370986692
40.8125,-74.2208,4297,26.756190531809402
40.8125,-74.2125,3951,26.140186388694524
40.8125,-74.2042,1731,25.528467046859664
40.8125,-74.1958,1231,24.91412303703232
40.8125,-74.1875,2679,24.312010199701522
40.8125,-74.1792,1286,23.715223521801637
40.8125,-74.1708,1925,23.11714970960413
40.8125,-74.1625,2467,22.532368427014703
40.8125,-74.1542,1935,21.95427788387223
40.8125,-74.1458,2256,21.376645919094543
40.8125,-74.1375,1242,20.813714520476466
40.8125,-74.1292,2989,20.259777645494903
40.8125,-74.1208,2444,19.70757907911459
40.8125,-74.1125,1917,19.172943840526695
40.8125,-74.1042,747,18.64867236230737
40.8125,-74.0958,62,18.130155251196893
40.8125,-74.0792,12,17.145164995079764
40.8125,-74.0708,1224,16.66931690170371
40.8125,-74.0625,35,16.21570457423824
40.8125,-74.0542,8,15.780041195037825
40.8125,-74.0458,6,15.359005156828031
40.8125,-74.0292,35,14.592190951423504
40.8125,-74.0208,335,14.240831195148969
40.8125,-74.0125,2479,13.920260264050576
40.8125,-74.0042,4211,13.628303104663253
40.8125,-73.9958,5890,13.363114525662516
40.8125,-73.9875,3508,13.133737384393047
40.8125,-73.9792,280,12.937887081346608
40.8125,-73.9708,4,12.775642666807999
40.8125,-73.9625,18535,12.65219136775372
40.8125,-73.9542,16215,12.566484178332294
40.8125,-73.9458,16229,12.518967482948952
40.8125,-73.9375,13243,12.511201444186288
40.8125,-73.9292,6672,12.542466012948823
40.8125,-73.9208,18876,12.613539346611407
40.8125,-73.9125,11881,12.722095089794347
40.8125,-73.9042,13648,12.867777952508582
40.8125,-73.8958,4481,13.051725149156697
40.8125,-73.8875,7215,13.268103544875663
40.8125,-73.8792,650,13.51697855587371
40.8125,-73.8708,837,13.800833652779856
40.8125,-73.8625,4458,14.110080622935316
40.8125,-73.8542,4315,14.446830416950204
40.8125,-73.8458,1744,14.813426877067636
40.8125,-73.8375,77,15.199381081816394
40.8125,-73.8292,818,15.607127583490353
40.8125,-73.8208,2424,16.040231764154743
40.8125,-73.8125,1046,16.48688315123336
40.8125,-73.8042,2953,16.95061277329509
40.8125,-73.7958,284,17.435876026165587
40.8125,-73.7625,796,19.49403820880069
40.8125,-73.7542,336,20.034789434336865
40.8125,-73.7458,382,20.592697445689897
40.8125,-73.7375,746,21.151824367732896
40.8125,-73.7292,758,21.71955013218478
40.8125,-73.7208,390,22.301661961919017
40.8125,-73.7125,27,22.883844536444652
40.8125,-73.7042,348,23.47241422113367
40.8125,-73.6958,245,24.074039681512104
40.8125,-73.6875,341,24.674081631936314
40.8125,-73.6792,248,25.279218649091902
40.8125,-73.6708,274,25.896407845820217
40.8125,-73.6625,1927,26.510744199898333
40.8125,-73.6542,933,27.129188141647433
40.8125,-73.6458,84,27.758922476613453
40.8125,-73.6375,84,28.384821543772823
40.8125,-73.6292,1419,29.013487158163805
40.8125,-73.6208,607,29.654019823594858
40.8125,-73.6125,53,30.28878423880484
40.8125,-73.6042,3888,30.926885311808046
40.8125,-73.5958,145,31.57524367280269
40.8208,-74.2792,175,31.568915377190862
40.8208,-74.2708,499,30.930140171447288
40.8208,-74.2625,498,30.301905867919018
40.8208,-74.2542,662,29.67741540883203
40.8208,-74.2458,279,29.04774750581166
40.8208,-74.2375,373,28.43026718022332
40.8208,-74.2292,799,27.81605647977509
40.8208,-74.2208,2400,27.1986811686614
40.8208,-74.2125,3619,26.59300554130704
40.8208,-74.2042,1090,25.992021478832818
40.8208,-74.1958,1266,25.388973035206693
40.8208,-74.1875,1407,24.798467102361293
40.8208,-74.1792,1518,24.213746936815504
40.8208,-74.1708,1769,23.62836910289897
40.8208,-74.1625,2965,23.056629852207188
40.8208,-74.1542,2346,22.49208940525681
40.8208,-74.1458,1191,21.928700106441468
40.8208,-74.1375,2027,21.380378365193998
40.8208,-74.1292,951,20.841576275175925
40.8208,-74.1208,1980,20.305273791670476
40.8208,-74.1125,2165,19.78686041048563
40.8208,-74.1042,3064,19.279355001686685
40.8208,-74.0958,660,18.778324260869073
40.8208,-74.0875,679,18.296609898727617
40.8208,-74.0792,27,17.82930058319983
40.8208,-74.0708,203,17.37225990508826
40.8208,-74.0625,337,16.93753901906076
40.8208,-74.0542,125,16.520974427020032
40.8208,-74.0292,6,15.390563443913189
40.8208,-74.0208,1,15.05788650641616
40.8208,-74.0125,913,14.755115973110073
40.8208,-74.0042,1413,14.48003634719487
40.8208,-73.9958,4968,14.23076005706057
40.8208,-73.9875,4596,14.015616986364005
40.8208,-73.9792,2506,13.832281891953683
40.8208,-73.9708,240,13.680667649247479
40.8208,-73.9625,459,13.565469421772628
40.8208,-73.9542,23254,13.485577816844147
40.8208,-73.9458,17641,13.441316167484183
40.8208,-73.9375,15822,13.4340842393275
40.8208,-73.9292,8148,13.463202201966565
40.8208,-73.9208,21651,13.529431294947274
40.8208,-73.9125,11642,13.630682152621233
40.8208,-73.9042,15309,13.766736571512167
40.8208,-73.8958,14823,13.938804098251378
40.8208,-73.8875,10195,14.141590787256142
40.8208,-73.8792,6332,14.375322403235621
40.8208,-73.8708,5554,14.642514298160698
40.8208,-73.8625,11394,14.934306530445024
40.8208,-73.8542,9032,15.252830661385117
40.8208,-73.8458,5298,15.600455405987752
40.8208,-73.8375,567,15.967352006962418
40.8208,-73.8292,1163,16.355916538964895
40.8208,-73.8208,5665,16.76964209067744
40.8208,-73.8125,2483,17.197306780827045
40.8208,-73.8042,1164,17.642317854767203
40.8208,-73.7625,5,20.098110429967644
40.8208,-73.7542,67,20.622963717246037
40.8208,-73.7458,579,21.165306497217955
40.8208,-73.7375,237,21.709623835208017
40.8208,-73.7292,228,22.263061514864514
40.8208,-73.7208,90,22.831249913758967
40.8208,-73.7042,417,23.97601668002119
40.8208,-73.6958,735,24.565238790013368
40.8208,-73.6875,869,25.1534931494084
40.8208,-73.6792,1295,25.747291693208325
40.8208,-73.6708,378,26.35344616071163
40.8208,-73.6625,69,26.957294339764122
40.8208,-73.6542,42,27.56564640901395
40.8208,-73.6458,109,28.185554251003996
40.8208,-73.6375,231,28.802107425649112
40.8208,-73.6292,470,29.42178145279629
40.8208,-73.6208,140,30.05353523917556
40.8208,-73.6125,71,30.679957339058298
40.8208,-73.6042,285,31.310009313431543
40.8208,-73.5958,3270,31.95051478085991
40.8292,-74.2792,592,31.975900865804398
40.8292,-74.2708,660,31.345501131386662
40.8292,-74.2625,560,30.72583989614887
40.8292,-74.2542,1336,30.11022190846281
40.8292,-74.2458,1768,29.489876101935664
40.8292,-74.2375,1774,28.881927576861674
40.8292,-74.2292,1736,28.277606307489133
40.8292,-74.2208,739,27.670608518269272
40.8292,-74.2125,2047,27.07556804668255
40.8292,-74.2042,1635,26.485611585619527
40.8292,-74.1958,1214,25.89413665927948
40.8292,-74.1875,1438,25.315490958398723
40.8292,-74.1792,1493,24.743065273629092
40.8292,-74.1708,1426,24.170583544210373
40.8292,-74.1625,1931,23.612048624131123
40.8292,-74.1542,1203,23.061179499431542
40.8292,-74.1458,1895,22.51210717329548
40.8292,-74.1375,1181,21.97841361818667
40.8292,-74.1292,1485,21.454702668154994
40.8292,-74.1208,1213,20.93418021271613
40.8292,-74.1125,2132,20.431794646343366
40.8292,-74.1042,3784,19.940772948413933
40.8292,-74.0958,1977,19.45684382190674
40.8292,-74.0875,450,18.992406463394886
40.8292,-74.0792,292,18.54269843106987
40.8292,-74.0708,725,18.10373320497071
40.8292,-74.0625,976,17.68705337788914
40.8292,-74.0542,1037,17.28860864658689
40.8292,-74.0458,719,16.90528397319911
40.8292,-74.0375,76,16.54748615784023
40.8292,-74.0292,111,16.211952408754378
40.8292,-74.0208,17,15.896514890619885
40.8292,-74.0125,1340,15.610055389228942
40.8292,-74.0042,2293,15.350337200535549
40.8292,-73.9958,3036,15.115450275429088
40.8292,-73.9875,4551,14.913101412755232
40.8292,-73.9792,4157,14.740954604752563
40.8292,-73.9708,1772,14.598798427024931
40.8292,-73.9542,3151,14.416162037625504
40.8292,-73.9458,19732,14.374771301907424
40.8292,-73.9375,11075,14.368010078617074
40.8292,-73.9292,7075,14.395235624380756
40.8292,-73.9208,21273,14.457187835336768
40.8292,-73.9125,16191,14.551972955031758
40.8292,-73.9042,16905,14.679474958620645
40.8292,-73.8958,12314,14.840943556862399
40.8292,-73.8875,10750,15.031540685240289
40.8292,-73.8792,18902,15.251612246218215
40.8292,-73.8708,10721,15.503677813297413
40.8292,-73.8625,9776,15.779519010582277
