CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,Year,Diff,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,CM 4,CM 3,CM 2,Tampering 1,Severity,For Geocoding,Geocode Results,Address
220728456,10/30/2014,20:00:00,,,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,256,"MISCHIEF, CRIMINAL 4, BY FIRE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,,RESTAURANT/DINER,,,989066,225271,40.784999968,-73.982610602,"(40.784999968, -73.982610602)",5,,,,5,"40.784999968,-73.982610602","16 Riverside Dr, New York, NY 10024, USA","16 Riverside Dr, New York"
222696936,10/30/2014,19:45:00,10/30/2014,20:00:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,COMMERCIAL BUILDING,,,1002378,187365,40.680940058,-73.934642349,"(40.680940058, -73.934642349)",5,,,,5,"40.680940058,-73.934642349","415-427 Lewis Ave, Brooklyn, NY 11233, USA","415-427 Lewis Ave, Brooklyn"
563286766,10/30/2014,19:20:00,,,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1004331,235217,40.812277526,-73.927458094,"(40.812277526, -73.927458094)",5,,,,5,"40.812277526,-73.927458094","278 Rider Ave, Bronx, NY 10451, USA","278 Rider Ave, Bronx"
839189567,10/30/2014,19:19:00,,,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,,,986704,180390,40.661813463,-73.991156275,"(40.661813463, -73.991156275)",5,,,,5,"40.661813463,-73.991156275","269-271 19th St, Brooklyn, NY 11215, USA","269-271 19th St, Brooklyn"
331467793,10/30/2014,19:03:00,10/30/2014,19:30:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,123,INSIDE,RESIDENCE-HOUSE,,,924648,139537,40.549480377,-74.214469234,"(40.549480377, -74.214469234)",5,,,,5,"40.549480377,-74.214469234","107-109 Hampton Pl, Staten Island, NY 10309, USA","107-109 Hampton Pl, Staten Island"
732294993,10/30/2014,18:50:00,10/30/2014,19:50:00,2014,0,10/30/2014,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,STREET,,,982394,171182,40.636539639,-74.006688652,"(40.636539639, -74.006688652)",,8,12,,20,"40.636539639,-74.006688652","839-843 57th St, Brooklyn, NY 11220, USA","839-843 57th St, Brooklyn"
913820774,10/30/2014,18:40:00,10/30/2014,19:00:00,2014,0,10/30/2014,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1011260,240722,40.827368726,-73.902404685,"(40.827368726, -73.902404685)",,,12,,12,"40.827368726,-73.902404685","1118-1120 Forest Ave, Bronx, NY 10456, USA","1118-1120 Forest Ave, Bronx"
719451006,10/30/2014,18:30:00,10/30/2014,18:40:00,2014,0,10/30/2014,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,GROCERY/BODEGA,,,1005876,194639,40.700897653,-73.922007239,"(40.700897653, -73.922007239)",,,12,,12,"40.700897653,-73.922007239","349 Knickerbocker Ave, Brooklyn, NY 11237, USA","349 Knickerbocker Ave, Brooklyn"
562545202,10/30/2014,18:30:00,10/30/2014,18:35:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,1004950,219666,40.769592795,-73.925269859,"(40.769592795, -73.925269859)",5,,,,5,"40.769592795,-73.925269859","23-23 29th Ave, Astoria, NY 11102, USA","23-23 29th Ave, Astoria"
739190607,10/30/2014,18:20:00,10/30/2014,18:25:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,FRONT OF,STREET,,,1022102,247181,40.845056986,-73.863192275,"(40.845056986, -73.863192275)",5,,,,5,"40.845056986,-73.863192275","1722 Wallace Ave, Bronx, NY 10462, USA","1722 Wallace Ave, Bronx"
224518656,10/30/2014,18:00:00,10/30/2014,19:00:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,RESIDENCE-HOUSE,,,1028213,228052,40.792525031,-73.841230531,"(40.792525031, -73.841230531)",5,,,,5,"40.792525031,-73.841230531","127-1-127-99 5th Ave, College Point, NY 11356, USA","127-1-127-99 5th Ave, College Point"
261131039,10/30/2014,18:00:00,10/30/2014,18:30:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,RESIDENCE-HOUSE,,,999094,190280,40.688947184,-73.946476131,"(40.688947184, -73.946476131)",5,,,,5,"40.688947184,-73.946476131","567-587 Greene Ave, Brooklyn, NY 11216, USA","567-587 Greene Ave, Brooklyn"
180845573,10/30/2014,17:30:00,10/30/2014,18:05:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,986542,159304,40.603936895,-73.991747344,"(40.603936895, -73.991747344)",5,,,,5,"40.603936895,-73.991747344","8200-8224 Bay Pkwy, Brooklyn, NY 11214, USA","8200-8224 Bay Pkwy, Brooklyn"
358807474,10/30/2014,17:25:00,10/30/2014,17:30:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,,STREET,,,1008916,185121,40.674764984,-73.911078326,"(40.674764984, -73.911078326)",5,,,,5,"40.674764984,-73.911078326","2311 Dean St, Brooklyn, NY 11233, USA","2311 Dean St, Brooklyn"
519662865,10/30/2014,17:10:00,,,2014,0,10/30/2014,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,,STREET,,,1011088,192541,40.695124863,-73.903218525,"(40.695124863, -73.903218525)",,8,12,,20,"40.695124863,-73.903218525","1601 Norman St, Ridgewood, NY 11385, USA","1601 Norman St, Ridgewood"
461955582,10/30/2014,17:05:00,10/30/2014,17:26:00,2014,0,10/30/2014,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,,,999342,233575,40.807780622,-73.945484727,"(40.807780622, -73.945484727)",,,,24,24,"40.807780622,-73.945484727","100 Dr Martin Luther King Jr Blvd, New York, NY 10027, USA","100 Dr Martin Luther King Jr Blvd, New York"
131562474,10/30/2014,17:00:00,10/30/2014,17:10:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1011103,253804,40.863275438,-73.902919595,"(40.863275438, -73.902919595)",5,,,,5,"40.863275438,-73.902919595","2442-2458 Grand Ave, Bronx, NY 10468, USA","2442-2458 Grand Ave, Bronx"
705165802,10/30/2014,16:35:00,10/30/2014,18:22:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,FRONT OF,OTHER,,,1021590,253783,40.863179671,-73.865006031,"(40.863179671, -73.865006031)",5,,,,5,"40.863179671,-73.865006031","745-773 Mace Ave, Bronx, NY 10467, USA","745-773 Mace Ave, Bronx"
819635604,10/30/2014,16:00:00,10/30/2014,16:45:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,STATEN ISLAND,120,INSIDE,RESIDENCE - PUBLIC HOUSING,,STAPLETON,961369,165821,40.621795467,-74.082424012,"(40.621795467, -74.082424012)",5,,,,5,"40.621795467,-74.082424012","40 Warren St, Staten Island, NY 10304, USA","40 Warren St, Staten Island"
922099140,10/30/2014,14:35:00,10/30/2014,14:40:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,OTHER,,,1010094,183246,40.669615171,-73.906838722,"(40.669615171, -73.906838722)",5,,,,5,"40.669615171,-73.906838722","387-393 Mother Gaston Blvd, Brooklyn, NY 11212, USA","387-393 Mother Gaston Blvd, Brooklyn"
937351917,10/30/2014,14:00:00,10/30/2014,14:05:00,2014,0,10/30/2014,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,OTHER,,,1020959,244807,40.83854588,-73.867336429,"(40.83854588, -73.867336429)",,,12,,12,"40.83854588,-73.867336429","1526-1530 Beach Ave, Bronx, NY 10460, USA","1526-1530 Beach Ave, Bronx"
283619711,10/30/2014,14:00:00,10/30/2014,14:30:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,123,FRONT OF,STREET,,,918260,134963,40.536880424,-74.237410665,"(40.536880424, -74.237410665)",5,,,,5,"40.536880424,-74.237410665","4313 Arthur Kill Rd, Staten Island, NY 10309, USA","4313 Arthur Kill Rd, Staten Island"
345925769,10/30/2014,14:00:00,10/30/2014,14:05:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,REAR OF,RESIDENCE-HOUSE,,,1006499,177901,40.654954094,-73.919815644,"(40.654954094, -73.919815644)",5,,,,5,"40.654954094,-73.919815644","459 E 92nd St, Brooklyn, NY 11212, USA","459 E 92nd St, Brooklyn"
626348514,10/30/2014,13:30:00,,,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,RESIDENCE - APT. HOUSE,,,1008846,245939,40.841694933,-73.911108193,"(40.841694933, -73.911108193)",5,,,,5,"40.841694933,-73.911108193","1549 Sheridan Ave, Bronx, NY 10457, USA","1549 Sheridan Ave, Bronx"
433477290,10/30/2014,13:00:00,10/30/2014,13:01:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,,HIGHWAY/PARKWAY,,,979824,170102,40.633574357,-74.015947713,"(40.633574357, -74.015947713)",5,,,,5,"40.633574357,-74.015947713","I-278, Brooklyn, NY 11220, USA","I-278, Brooklyn"
516543409,10/30/2014,13:00:00,,,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,,HIGHWAY/PARKWAY,,,992446,210982,40.745777864,-73.970422651,"(40.745777864, -73.970422651)",5,,,,5,"40.745777864,-73.970422651","37 FDR Drive, New York, NY 10016, USA","37 FDR Drive, New York"
234098604,10/30/2014,13:00:00,10/30/2014,19:00:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE-HOUSE,,,1005473,182208,40.666778376,-73.92349981,"(40.666778376, -73.92349981)",5,,,,5,"40.666778376,-73.92349981","1169 E New York Ave, Brooklyn, NY 11212, USA","1169 E New York Ave, Brooklyn"
373814650,10/30/2014,12:50:00,10/30/2014,12:52:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,STREET,,,999439,178174,40.655718343,-73.945259389,"(40.655718343, -73.945259389)",5,,,,5,"40.655718343,-73.945259389","435-443 Clarkson Ave, Brooklyn, NY 11203, USA","435-443 Clarkson Ave, Brooklyn"
661196926,10/30/2014,12:41:00,,,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,DRUG STORE,,,988110,156875,40.597269238,-73.98610195,"(40.597269238, -73.98610195)",5,,,,5,"40.597269238,-73.98610195","2533-2537 86th St, Brooklyn, NY 11214, USA","2533-2537 86th St, Brooklyn"
203665116,10/30/2014,12:30:00,10/30/2014,12:45:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,INSIDE,OTHER,,,1035354,152907,40.586231405,-73.816011121,"(40.586231405, -73.816011121)",5,,,,5,"40.586231405,-73.816011121","92-20 Rockaway Beach Blvd, Far Rockaway, NY 11693, USA","92-20 Rockaway Beach Blvd, Far Rockaway"
114244423,10/30/2014,12:30:00,10/30/2014,12:35:00,2014,0,10/30/2014,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,123,INSIDE,RESIDENCE-HOUSE,,,919466,127870,40.517420407,-74.233004037,"(40.517420407, -74.233004037)",,,12,,12,"40.517420407,-74.233004037","25-31 Murray St, Staten Island, NY 10309, USA","25-31 Murray St, Staten Island"
221273791,10/30/2014,12:00:00,10/30/2014,12:01:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,,HIGHWAY/PARKWAY,,,980218,158898,40.602821886,-74.014521493,"(40.602821886, -74.014521493)",5,,,,5,"40.602821886,-74.014521493","8998 16th Ave, Brooklyn, NY 11214, USA","8998 16th Ave, Brooklyn"
545471093,10/30/2014,12:00:00,10/30/2014,13:00:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,STREET,,,1020496,195685,40.703720871,-73.869274616,"(40.703720871, -73.869274616)",5,,,,5,"40.703720871,-73.869274616","78-51-78-53 79th Ln, Glendale, NY 11385, USA","78-51-78-53 79th Ln, Glendale"
122577330,10/30/2014,11:30:00,10/30/2014,15:00:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,OPPOSITE OF,STREET,,,998899,185383,40.675506357,-73.947189918,"(40.675506357, -73.947189918)",5,,,,5,"40.675506357,-73.947189918","150 New York Ave, Brooklyn, NY 11216, USA","150 New York Ave, Brooklyn"
489966154,10/30/2014,10:45:00,10/30/2014,10:48:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE - APT. HOUSE,,,1031046,150775,40.580403286,-73.831535985,"(40.580403286, -73.831535985)",5,,,,5,"40.580403286,-73.831535985","100-188 Beach 110th St, Rockaway Park, NY 11694, USA","100-188 Beach 110th St, Rockaway Park"
526559328,10/30/2014,10:30:00,10/30/2014,11:00:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,STREET,,,1014446,240123,40.825714326,-73.890895237,"(40.825714326, -73.890895237)",5,,,,5,"40.825714326,-73.890895237","1091-1099 Hoe Ave, Bronx, NY 10459, USA","1091-1099 Hoe Ave, Bronx"
419198396,10/30/2014,10:20:00,,,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,FRONT OF,TUNNEL,,,1022107,205479,40.730596278,-73.863409224,"(40.730596278, -73.863409224)",5,,,,5,"40.730596278,-73.863409224","95-32 Queens Blvd, Flushing, NY 11374, USA","95-32 Queens Blvd, Flushing"
882587026,10/30/2014,10:15:00,10/30/2014,10:25:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,60,,TRANSIT - NYC SUBWAY,,,990709,148881,40.575325782,-73.976750841,"(40.575325782, -73.976750841)",5,,,,5,"40.575325782,-73.976750841","800-818 Surf Ave, Brooklyn, NY 11224, USA","800-818 Surf Ave, Brooklyn"
552631658,10/30/2014,10:00:00,10/30/2014,11:30:00,2014,0,10/30/2014,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,,STREET,,,993880,200509,40.717030598,-73.965262432,"(40.717030598, -73.965262432)",,,12,,12,"40.717030598,-73.965262432","29-37 N 1st St, Brooklyn, NY 11249, USA","29-37 N 1st St, Brooklyn"
694287894,10/30/2014,09:50:00,10/30/2014,10:00:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,CASTLE HILL,1025622,237609,40.818768839,-73.850528931,"(40.818768839, -73.850528931)",5,,,,5,"40.818768839,-73.850528931","2125 Randall Ave, Bronx, NY 10473, USA","2125 Randall Ave, Bronx"
797450434,10/30/2014,08:35:00,10/30/2014,09:20:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,OPPOSITE OF,STREET,,,1028812,246184,40.842289205,-73.838946874,"(40.842289205, -73.838946874)",5,,,,5,"40.842289205,-73.838946874","2679-2695 Westchester Ave, Bronx, NY 10461, USA","2679-2695 Westchester Ave, Bronx"
177606180,10/30/2014,08:20:00,10/30/2014,08:20:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESTAURANT/DINER,,,1016619,248484,40.848655136,-73.883003268,"(40.848655136, -73.883003268)",5,,,,5,"40.848655136,-73.883003268","2233-2239 La 65 de Infantería, Bronx, NY 10460, USA","2233-2239 La 65 de Infantería, Bronx"
691164324,10/30/2014,08:00:00,,,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,ADAMS,1009920,236872,40.816805565,-73.907261306,"(40.816805565, -73.907261306)",5,,,,5,"40.816805565,-73.907261306","690 Westchester Ave, Bronx, NY 10455, USA","690 Westchester Ave, Bronx"
438767688,10/30/2014,07:50:00,10/30/2014,13:15:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1012578,183494,40.670288276,-73.897883339,"(40.670288276, -73.897883339)",5,,,,5,"40.670288276,-73.897883339","313-337 Belmont Ave, Brooklyn, NY 11207, USA","313-337 Belmont Ave, Brooklyn"
751047752,10/30/2014,07:45:00,10/30/2014,08:10:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1012906,254249,40.864491159,-73.896399299,"(40.864491159, -73.896399299)",5,,,,5,"40.864491159,-73.896399299","100 E 192nd St, Bronx, NY 10468, USA","100 E 192nd St, Bronx"
819159529,10/30/2014,07:30:00,10/30/2014,10:15:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1016022,180402,40.66178974,-73.88548283,"(40.66178974, -73.88548283)",5,,,,5,"40.66178974,-73.88548283","797-807 Hendrix St, Brooklyn, NY 11207, USA","797-807 Hendrix St, Brooklyn"
236711413,10/30/2014,07:15:00,10/30/2014,15:20:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,OTHER,,,1002334,150047,40.578510134,-73.934900975,"(40.578510134, -73.934900975)",5,,,,5,"40.578510134,-73.934900975","1915 Oriental Blvd, Brooklyn, NY 11235, USA","1915 Oriental Blvd, Brooklyn"
449575547,10/30/2014,07:00:00,10/30/2014,15:00:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1006455,179159,40.658407139,-73.91997008,"(40.658407139, -73.91997008)",5,,,,5,"40.658407139,-73.91997008","343 E 95th St, Brooklyn, NY 11212, USA","343 E 95th St, Brooklyn"
714434061,10/30/2014,01:28:00,,,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1005755,234896,40.811393119,-73.922314872,"(40.811393119, -73.922314872)",5,,,,5,"40.811393119,-73.922314872","372-374 E 141st St, Bronx, NY 10454, USA","372-374 E 141st St, Bronx"
139465849,10/30/2014,01:00:00,10/30/2014,08:00:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,REAR OF,RESIDENCE-HOUSE,,,1028770,189638,40.687085525,-73.839473177,"(40.687085525, -73.839473177)",5,,,,5,"40.687085525,-73.839473177","97-30-97-32 104th St, Ozone Park, NY 11416, USA","97-30-97-32 104th St, Ozone Park"
579382246,10/30/2014,00:30:00,10/30/2014,01:19:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,277,RECKLESS ENDANGERMENT OF PROPE,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,,HIGHWAY/PARKWAY,,,977419,172430,40.639962693,-74.024614956,"(40.639962693, -74.024614956)",,,,,0,"40.639962693,-74.024614956","235 65th St, Brooklyn, NY 11220, USA","235 65th St, Brooklyn"
707146256,10/30/2014,00:30:00,10/30/2014,00:40:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,FRONT OF,RESIDENCE-HOUSE,,,1012490,248428,40.848515603,-73.897927815,"(40.848515603, -73.897927815)",5,,,,5,"40.848515603,-73.897927815","459 E 178th St, Bronx, NY 10457, USA","459 E 178th St, Bronx"
804070037,10/30/2014,00:00:00,10/30/2014,06:45:00,2014,0,10/30/2014,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,123,FRONT OF,RESIDENCE-HOUSE,,,938085,131467,40.5274099,-74.166063525,"(40.5274099, -74.166063525)",5,,,,5,"40.5274099,-74.166063525","4790-4796 Hylan Blvd, Staten Island, NY 10312, USA","4790-4796 Hylan Blvd, Staten Island"
926902763,10/30/2016,00:00:00,11/30/2016,21:10:00,2016,31,11/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,REAR OF,SMALL MERCHANT,,,1006084,194483,40.700468959,-73.921257593,"(40.700468959, -73.921257593)",5,,,,5,"40.700468959,-73.921257593","373 Knickerbocker Ave, Brooklyn, NY 11237, USA","373 Knickerbocker Ave, Brooklyn"
