Reporter_code,Reporter_description,Partner_code,Partner_description,Indicator_code,Indicator_description,Flow_Code,Year,Value (million US)
ANZ,Australia and New Zealand,EUR,Europe,AGRA,Raw materials,X,2015,995.782396
ANZ,Australia and New Zealand,ASI,Asia,MACHOC,Other chemicals,X,2015,97655.5708
ANZ,Australia and New Zealand,ASI,Asia,MI,Fuels and mining products,X,2015,94119.94551
ANZ,Australia and New Zealand,EUR,Europe,MIFU,Fuels,X,2015,2788.094098
ANZ,Australia and New Zealand,ASI,Asia,MIFU,Fuels,X,2015,75951.13468
ANZ,Australia and New Zealand,CSC,South and Central America,MACH,Chemicals,X,2015,4363.432035
ANZ,Australia and New Zealand,EUR,Europe,MAIS,Iron and steel,X,2015,3955.978556
ANZ,Australia and New Zealand,EUR,Europe,MACHOC,Other chemicals,X,2015,13018.81854
ANZ,Australia and New Zealand,EUR,Europe,MINF,-Non--ferrous metals-,X,2015,783.519524
ANZ,Australia and New Zealand,EUR,Europe,AGFO,Food,X,2015,733.512204
ANZ,Australia and New Zealand,EUR,Europe,MACH,Chemicals,X,2015,17446.4414
ANZ,Australia and New Zealand,OAS,Other Asia,AG,Agricultural products,X,2015,9884.035469
ANZ,Australia and New Zealand,EUR,Europe,AGFOOF,Other food products,X,2015,570.907843
ANZ,Australia and New Zealand,EUR,Europe,AG,Agricultural products,X,2015,1729.2946
ANZ,Australia and New Zealand,ASI,Asia,AGFOOF,Other food products,X,2015,14591.24434
ANZ,Australia and New Zealand,ASI,Asia,AGRA,Raw materials,X,2015,6081.361952
ANZ,Australia and New Zealand,EUR,Europe,MIOR,Ores and other minerals,X,2015,176.823997
ANZ,Australia and New Zealand,AFR,Africa,MIFU,Fuels,X,2015,2298.967853
ANZ,Australia and New Zealand,RU,Russian Federation,AGFO,Food,X,2015,174.845368
ANZ,Australia and New Zealand,AFR,Africa,AGFO,Food,X,2015,372.013735
ANZ,Australia and New Zealand,AFR,Africa,AG,Agricultural products,X,2015,595.580257
ANZ,Australia and New Zealand,AFR,Africa,AGFOOF,Other food products,X,2015,231.761581
ANZ,Australia and New Zealand,AFR,Africa,MACH,Chemicals,X,2015,2107.018193
ANZ,Australia and New Zealand,AFR,Africa,AGRA,Raw materials,X,2015,223.566522
ANZ,Australia and New Zealand,AFR,Africa,MI,Fuels and mining products,X,2015,2440.45559
ANZ,Australia and New Zealand,RU,Russian Federation,MACH,Chemicals,X,2015,649.028756
ANZ,Australia and New Zealand,AFR,Africa,MAIS,Iron and steel,X,2015,492.538705
ANZ,Australia and New Zealand,RU,Russian Federation,MI,Fuels and mining products,X,2015,134.731048
ANZ,Australia and New Zealand,RU,Russian Federation,AGRA,Raw materials,X,2015,52.05316
ANZ,Australia and New Zealand,AFR,Africa,MACHOC,Other chemicals,X,2015,2036.665333
ANZ,Australia and New Zealand,AFR,Africa,MINF,-Non--ferrous metals-,X,2015,135.778655
ANZ,Australia and New Zealand,AFR,Africa,MIOR,Ores and other minerals,X,2015,5.709081
ANZ,Australia and New Zealand,RU,Russian Federation,MIFU,Fuels,X,2015,123.657
ANZ,Australia and New Zealand,MX,Mexico,MAIS,Iron and steel,X,2015,1496.243687
ANZ,Australia and New Zealand,ANZ,Australia and New Zealand,AG,Agricultural products,X,2015,1480.174572
ANZ,Australia and New Zealand,MX,Mexico,MIOR,Ores and other minerals,X,2015,7.424097
ANZ,Australia and New Zealand,OEU,Other Europe,MIFU,Fuels,X,2015,51.511517
ANZ,Australia and New Zealand,OEU,Other Europe,AGFO,Food,X,2015,47.01261
ANZ,Australia and New Zealand,ANZ,Australia and New Zealand,MACH,Chemicals,X,2015,2170.273564
ANZ,Australia and New Zealand,MX,Mexico,MACH,Chemicals,X,2015,1139.32667
ANZ,Australia and New Zealand,ANZ,Australia and New Zealand,MIFU,Fuels,X,2015,9392.694585
ANZ,Australia and New Zealand,OEU,Other Europe,AG,Agricultural products,X,2015,227.315274
ANZ,Australia and New Zealand,OEU,Other Europe,MACH,Chemicals,X,2015,2915.389359
ANZ,Australia and New Zealand,OEU,Other Europe,MINF,-Non--ferrous metals-,X,2015,68.756822
ANZ,Australia and New Zealand,OEU,Other Europe,MAIS,Iron and steel,X,2015,1044.712254
ANZ,Australia and New Zealand,OEU,Other Europe,MIOR,Ores and other minerals,X,2015,32.127116
ANZ,Australia and New Zealand,OEU,Other Europe,MACHOC,Other chemicals,X,2015,2106.68247
ANZ,Australia and New Zealand,OEU,Other Europe,AGRA,Raw materials,X,2015,180.302663
ANZ,Australia and New Zealand,OEU,Other Europe,MI,Fuels and mining products,X,2015,152.395455
ANZ,Australia and New Zealand,OEU,Other Europe,AGFOOF,Other food products,X,2015,38.328833
ANZ,Australia and New Zealand,RU,Russian Federation,AG,Agricultural products,X,2015,226.898529
ANZ,Australia and New Zealand,MX,Mexico,AGFOOF,Other food products,X,2015,20.986946
ANZ,Australia and New Zealand,ANZ,Australia and New Zealand,AGFO,Food,X,2015,1398.046957
ANZ,Australia and New Zealand,ANZ,Australia and New Zealand,MI,Fuels and mining products,X,2015,9655.853185
ANZ,Australia and New Zealand,RU,Russian Federation,AGFOOF,Other food products,X,2015,158.909102
ANZ,Australia and New Zealand,RU,Russian Federation,MINF,-Non--ferrous metals-,X,2015,10.077009
ANZ,Australia and New Zealand,RU,Russian Federation,MAIS,Iron and steel,X,2015,254.312919
ANZ,Australia and New Zealand,RU,Russian Federation,MIOR,Ores and other minerals,X,2015,0.997039
ANZ,Australia and New Zealand,RU,Russian Federation,MACHOC,Other chemicals,X,2015,628.327577
ANZ,Australia and New Zealand,ANZ,Australia and New Zealand,MAIS,Iron and steel,X,2015,770.153857
ANZ,Australia and New Zealand,ANZ,Australia and New Zealand,AGFOOF,Other food products,X,2015,1293.500351
ANZ,Australia and New Zealand,ANZ,Australia and New Zealand,AGRA,Raw materials,X,2015,82.127614
ANZ,Australia and New Zealand,MX,Mexico,AG,Agricultural products,X,2015,89.021625
ANZ,Australia and New Zealand,ANZ,Australia and New Zealand,MIOR,Ores and other minerals,X,2015,24.372299
ANZ,Australia and New Zealand,ANZ,Australia and New Zealand,MINF,-Non--ferrous metals-,X,2015,238.786301
ANZ,Australia and New Zealand,ANZ,Australia and New Zealand,MACHOC,Other chemicals,X,2015,1862.838019
BE,Belgium,E28,European Union (28),AGRA,Raw materials,X,2015,506.686
BE,Belgium,CIS,Commonwealth of Independent States (CIS),AGFO,Food,X,2015,30.55
BE,Belgium,CIS,Commonwealth of Independent States (CIS),MIFU,Fuels,X,2015,52.771
BE,Belgium,CIS,Commonwealth of Independent States (CIS),MAIS,Iron and steel,X,2015,183.816
BE,Belgium,CIS,Commonwealth of Independent States (CIS),MACH,Chemicals,X,2015,134.416
BE,Belgium,IN,India,MINF,-Non--ferrous metals-,X,2015,171.126
BE,Belgium,IN,India,AGFOOF,Other food products,X,2015,6.657
BE,Belgium,CIS,Commonwealth of Independent States (CIS),AG,Agricultural products,X,2015,126.347
BE,Belgium,IN,India,MACHOC,Other chemicals,X,2015,1213.799
BE,Belgium,IN,India,MIOR,Ores and other minerals,X,2015,36.52
BE,Belgium,CIS,Commonwealth of Independent States (CIS),AGFOOF,Other food products,X,2015,19.469
BE,Belgium,IN,India,MI,Fuels and mining products,X,2015,264.184
BE,Belgium,CIS,Commonwealth of Independent States (CIS),MINF,-Non--ferrous metals-,X,2015,3.076
BE,Belgium,IN,India,AGRA,Raw materials,X,2015,112.84
BE,Belgium,IN,India,AGFO,Food,X,2015,7.412
BE,Belgium,CIS,Commonwealth of Independent States (CIS),MI,Fuels and mining products,X,2015,65.904
BE,Belgium,CIS,Commonwealth of Independent States (CIS),MIOR,Ores and other minerals,X,2015,10.057
BE,Belgium,CIS,Commonwealth of Independent States (CIS),MACHOC,Other chemicals,X,2015,119.473
BE,Belgium,IN,India,AG,Agricultural products,X,2015,120.252
BE,Belgium,IN,India,MACH,Chemicals,X,2015,1231.588
BE,Belgium,IN,India,MIFU,Fuels,X,2015,56.538
BE,Belgium,IN,India,MAIS,Iron and steel,X,2015,1496.752
BE,Belgium,US,United States of America,MIOR,Ores and other minerals,X,2015,229.462
BE,Belgium,US,United States of America,MINF,-Non--ferrous metals-,X,2015,627.368
BE,Belgium,US,United States of America,AGFOOF,Other food products,X,2015,486.876
BE,Belgium,US,United States of America,MI,Fuels and mining products,X,2015,1381.847
BE,Belgium,US,United States of America,MIFU,Fuels,X,2015,525.017
BE,Belgium,US,United States of America,AG,Agricultural products,X,2015,1134.175
BE,Belgium,NI4,Four East Asian traders,MAIS,Iron and steel,X,2015,6983.642
BE,Belgium,NI4,Four East Asian traders,AG,Agricultural products,X,2015,3168.004
BE,Belgium,NI4,Four East Asian traders,AGFO,Food,X,2015,2371.191
BE,Belgium,CIO,Other CIS (CIS11),MINF,-Non--ferrous metals-,X,2015,1.019
BE,Belgium,CIO,Other CIS (CIS11),AGFOOF,Other food products,X,2015,4.789
BE,Belgium,NI4,Four East Asian traders,MACH,Chemicals,X,2015,21488.239
BE,Belgium,CIO,Other CIS (CIS11),MIFU,Fuels,X,2015,5.82
BE,Belgium,CIO,Other CIS (CIS11),MACHOC,Other chemicals,X,2015,7.778
BE,Belgium,CIO,Other CIS (CIS11),MIOR,Ores and other minerals,X,2015,0
BE,Belgium,US,United States of America,AGFO,Food,X,2015,775.273
BE,Belgium,CIO,Other CIS (CIS11),AGRA,Raw materials,X,2015,31.85
BE,Belgium,CIO,Other CIS (CIS11),AG,Agricultural products,X,2015,36.648
BE,Belgium,CIO,Other CIS (CIS11),MI,Fuels and mining products,X,2015,6.839
BE,Belgium,CIO,Other CIS (CIS11),MAIS,Iron and steel,X,2015,85.191
BE,Belgium,NI4,Four East Asian traders,MIOR,Ores and other minerals,X,2015,1346.057
BE,Belgium,CIO,Other CIS (CIS11),MACH,Chemicals,X,2015,13.718
BE,Belgium,CIO,Other CIS (CIS11),AGFO,Food,X,2015,4.798
BE,Belgium,US,United States of America,MACH,Chemicals,X,2015,7408.1
BE,Belgium,US,United States of America,MACHOC,Other chemicals,X,2015,6175.433
BE,Belgium,US,United States of America,AGRA,Raw materials,X,2015,358.902
BE,Belgium,US,United States of America,MAIS,Iron and steel,X,2015,2355.907
BE,Belgium,E28,European Union (28),MINF,-Non--ferrous metals-,X,2015,480.566
BE,Belgium,MEA,Middle East,AGRA,Raw materials,X,2015,31.314
BE,Belgium,E28,European Union (28),AGFOOF,Other food products,X,2015,212.374
BE,Belgium,MEA,Middle East,MACH,Chemicals,X,2015,558.215
BE,Belgium,MEA,Middle East,MAIS,Iron and steel,X,2015,1519.786
BE,Belgium,MEA,Middle East,AGFO,Food,X,2015,96.665
BE,Belgium,E28,European Union (28),MIFU,Fuels,X,2015,124.785
BE,Belgium,E28,European Union (28),MAIS,Iron and steel,X,2015,903.44
BE,Belgium,E28,European Union (28),AGFO,Food,X,2015,256.045
BE,Belgium,E28,European Union (28),MACH,Chemicals,X,2015,5899.722
BE,Belgium,E28,European Union (28),AG,Agricultural products,X,2015,762.731
BE,Belgium,E28,European Union (28),MI,Fuels and mining products,X,2015,718.207
BE,Belgium,E28,European Union (28),MACHOC,Other chemicals,X,2015,5096.507
BE,Belgium,E28,European Union (28),MIOR,Ores and other minerals,X,2015,112.856
BE,Belgium,NI4,Four East Asian traders,MI,Fuels and mining products,X,2015,11194.191
BE,Belgium,MEA,Middle East,MACHOC,Other chemicals,X,2015,519.126
BE,Belgium,MEA,Middle East,MIOR,Ores and other minerals,X,2015,24.242
BE,Belgium,NI4,Four East Asian traders,MINF,-Non--ferrous metals-,X,2015,3737.568
BE,Belgium,CIS,Commonwealth of Independent States (CIS),AGRA,Raw materials,X,2015,95.797
BE,Belgium,NI4,Four East Asian traders,AGFOOF,Other food products,X,2015,1681.509
BE,Belgium,MEA,Middle East,MI,Fuels and mining products,X,2015,251.341
BE,Belgium,NI4,Four East Asian traders,AGRA,Raw materials,X,2015,796.813
BE,Belgium,MEA,Middle East,MINF,-Non--ferrous metals-,X,2015,141.587
BE,Belgium,MEA,Middle East,AGFOOF,Other food products,X,2015,78.645
BE,Belgium,MEA,Middle East,MIFU,Fuels,X,2015,85.512
BE,Belgium,MEA,Middle East,AG,Agricultural products,X,2015,127.979
BE,Belgium,NI4,Four East Asian traders,MIFU,Fuels,X,2015,6110.566
BE,Belgium,NI4,Four East Asian traders,MACHOC,Other chemicals,X,2015,20931.473
BE,Belgium,ZA,South Africa,MI,Fuels and mining products,X,2015,5.336
BE,Belgium,ZA,South Africa,AGFOOF,Other food products,X,2015,2.152
BE,Belgium,ZA,South Africa,MIFU,Fuels,X,2015,3.512
BE,Belgium,ZA,South Africa,MACHOC,Other chemicals,X,2015,87.374
BE,Belgium,ZA,South Africa,MINF,-Non--ferrous metals-,X,2015,1.168
BE,Belgium,ZA,South Africa,MIOR,Ores and other minerals,X,2015,0.656
BE,Belgium,ZA,South Africa,AG,Agricultural products,X,2015,41.613
BE,Belgium,OAF,Other Africa,MIFU,Fuels,X,2015,3.449
BE,Belgium,OAF,Other Africa,MI,Fuels and mining products,X,2015,16.643
BE,Belgium,OAF,Other Africa,MINF,-Non--ferrous metals-,X,2015,11.489
BE,Belgium,OAF,Other Africa,AGRA,Raw materials,X,2015,179.872
BE,Belgium,OAF,Other Africa,MACH,Chemicals,X,2015,146.919
BE,Belgium,OAF,Other Africa,MAIS,Iron and steel,X,2015,658.525
BE,Belgium,OAF,Other Africa,AGFO,Food,X,2015,75.327
BE,Belgium,OAF,Other Africa,AGFOOF,Other food products,X,2015,17.838
BE,Belgium,ZA,South Africa,MACH,Chemicals,X,2015,90.623
BE,Belgium,ZA,South Africa,AGRA,Raw materials,X,2015,29.044
BE,Belgium,ZA,South Africa,MAIS,Iron and steel,X,2015,98.212
BE,Belgium,ZA,South Africa,AGFO,Food,X,2015,12.569
BE,Belgium,OAF,Other Africa,AG,Agricultural products,X,2015,255.199
BE,Belgium,OAF,Other Africa,MACHOC,Other chemicals,X,2015,113.842
BE,Belgium,OAF,Other Africa,MIOR,Ores and other minerals,X,2015,1.705
BE,Belgium,NAX,North America,MINF,-Non--ferrous metals-,X,2015,677.991
BE,Belgium,NAX,North America,AGFOOF,Other food products,X,2015,539.832
BE,Belgium,NAX,North America,MI,Fuels and mining products,X,2015,1439.808
BE,Belgium,BR,Brazil,AG,Agricultural products,X,2015,31.808
BE,Belgium,BR,Brazil,MAIS,Iron and steel,X,2015,280.223
BE,Belgium,BR,Brazil,AGFO,Food,X,2015,6.938
BE,Belgium,NAX,North America,MIFU,Fuels,X,2015,529.816
BE,Belgium,NAX,North America,MAIS,Iron and steel,X,2015,3952.262
BE,Belgium,NAX,North America,AGFO,Food,X,2015,844.079
BE,Belgium,NAX,North America,MACH,Chemicals,X,2015,7969.346
BE,Belgium,NAX,North America,AG,Agricultural products,X,2015,1248.817
BE,Belgium,NAX,North America,MACHOC,Other chemicals,X,2015,6700.111
BE,Belgium,NAX,North America,MIOR,Ores and other minerals,X,2015,232.001
BE,Belgium,BR,Brazil,MACH,Chemicals,X,2015,414.336
BE,Belgium,BR,Brazil,MIOR,Ores and other minerals,X,2015,0.98
BE,Belgium,NAX,North America,AGRA,Raw materials,X,2015,404.738
BE,Belgium,BR,Brazil,MI,Fuels and mining products,X,2015,33.046
BE,Belgium,BR,Brazil,MIFU,Fuels,X,2015,18.626
BE,Belgium,BR,Brazil,MINF,-Non--ferrous metals-,X,2015,13.44
BE,Belgium,BR,Brazil,AGFOOF,Other food products,X,2015,6.678
BL,-Belgium--Luxembourg-,BR,Brazil,MACHOC,Other chemicals,X,2015,401.214
BL,-Belgium--Luxembourg-,BR,Brazil,AGRA,Raw materials,X,2015,24.87
BL,-Belgium--Luxembourg-,CSC,South and Central America,AG,Agricultural products,X,2015,77.347
BL,-Belgium--Luxembourg-,OAS,Other Asia,MIOR,Ores and other minerals,X,2015,481.122
BL,-Belgium--Luxembourg-,EUR,Europe,AGRA,Raw materials,X,2015,575.415
BL,-Belgium--Luxembourg-,OAS,Other Asia,MINF,-Non--ferrous metals-,X,2015,2778.572
BL,-Belgium--Luxembourg-,OAS,Other Asia,AGFOOF,Other food products,X,2015,308.879
BL,-Belgium--Luxembourg-,OAS,Other Asia,MIFU,Fuels,X,2015,556.298
BL,-Belgium--Luxembourg-,OAS,Other Asia,MI,Fuels and mining products,X,2015,3815.992
BL,-Belgium--Luxembourg-,EUR,Europe,MAIS,Iron and steel,X,2015,1273.2
BL,-Belgium--Luxembourg-,OAS,Other Asia,MACHOC,Other chemicals,X,2015,6835.938
BL,-Belgium--Luxembourg-,EUR,Europe,MIFU,Fuels,X,2015,125.491
BL,-Belgium--Luxembourg-,ANZ,Australia and New Zealand,MACHOC,Other chemicals,X,2015,361.117
BL,-Belgium--Luxembourg-,ANZ,Australia and New Zealand,MIOR,Ores and other minerals,X,2015,10.062
BL,-Belgium--Luxembourg-,EUR,Europe,AGFO,Food,X,2015,273.454
BL,-Belgium--Luxembourg-,EUR,Europe,MACH,Chemicals,X,2015,6569.008
BL,-Belgium--Luxembourg-,EUR,Europe,AG,Agricultural products,X,2015,848.869
BL,-Belgium--Luxembourg-,ANZ,Australia and New Zealand,MIFU,Fuels,X,2015,2354.997
BL,-Belgium--Luxembourg-,ANZ,Australia and New Zealand,MI,Fuels and mining products,X,2015,2446.274
BL,-Belgium--Luxembourg-,ANZ,Australia and New Zealand,AGFOOF,Other food products,X,2015,94.568
BL,-Belgium--Luxembourg-,ANZ,Australia and New Zealand,MINF,-Non--ferrous metals-,X,2015,81.215
BL,-Belgium--Luxembourg-,OAS,Other Asia,MACH,Chemicals,X,2015,6991.55
BL,-Belgium--Luxembourg-,OAS,Other Asia,AG,Agricultural products,X,2015,1881.092
BL,-Belgium--Luxembourg-,EUR,Europe,MACHOC,Other chemicals,X,2015,5476.578
BL,-Belgium--Luxembourg-,EUR,Europe,MIOR,Ores and other minerals,X,2015,114.185
BL,-Belgium--Luxembourg-,EUR,Europe,MI,Fuels and mining products,X,2015,772.007
BL,-Belgium--Luxembourg-,OAS,Other Asia,AGFO,Food,X,2015,705.372
BL,-Belgium--Luxembourg-,EUR,Europe,MINF,-Non--ferrous metals-,X,2015,532.331
BL,-Belgium--Luxembourg-,EUR,Europe,AGFOOF,Other food products,X,2015,228.108
BL,-Belgium--Luxembourg-,OAS,Other Asia,MAIS,Iron and steel,X,2015,8493.488
BL,-Belgium--Luxembourg-,OAS,Other Asia,AGRA,Raw materials,X,2015,1175.72
BL,-Belgium--Luxembourg-,CN,China,AGFO,Food,X,2015,513.417
BL,-Belgium--Luxembourg-,CN,China,MACH,Chemicals,X,2015,16611.859
BL,-Belgium--Luxembourg-,CN,China,AG,Agricultural products,X,2015,2283.811
BL,-Belgium--Luxembourg-,CN,China,MIFU,Fuels,X,2015,909.57
BL,-Belgium--Luxembourg-,CN,China,MACHOC,Other chemicals,X,2015,16019.717
BL,-Belgium--Luxembourg-,CN,China,MIOR,Ores and other minerals,X,2015,1888.563
BL,-Belgium--Luxembourg-,MX,Mexico,AG,Agricultural products,X,2015,27.034
BL,-Belgium--Luxembourg-,MX,Mexico,MACH,Chemicals,X,2015,343.991
BL,-Belgium--Luxembourg-,MX,Mexico,AGFO,Food,X,2015,6.326
BL,-Belgium--Luxembourg-,CN,China,MAIS,Iron and steel,X,2015,4562.473
BL,-Belgium--Luxembourg-,MX,Mexico,AGRA,Raw materials,X,2015,20.708
BL,-Belgium--Luxembourg-,MX,Mexico,MAIS,Iron and steel,X,2015,1343.482
BL,-Belgium--Luxembourg-,OEU,Other Europe,AGFO,Food,X,2015,17.409
BL,-Belgium--Luxembourg-,CN,China,MI,Fuels and mining products,X,2015,5961.225
BL,-Belgium--Luxembourg-,OEU,Other Europe,AG,Agricultural products,X,2015,86.138
BL,-Belgium--Luxembourg-,OEU,Other Europe,MACH,Chemicals,X,2015,669.286
BL,-Belgium--Luxembourg-,OEU,Other Europe,MAIS,Iron and steel,X,2015,369.76
BL,-Belgium--Luxembourg-,OEU,Other Europe,AGRA,Raw materials,X,2015,68.729
BL,-Belgium--Luxembourg-,CN,China,MINF,-Non--ferrous metals-,X,2015,3163.092
BL,-Belgium--Luxembourg-,CN,China,AGFOOF,Other food products,X,2015,203.059
BL,-Belgium--Luxembourg-,OEU,Other Europe,MI,Fuels and mining products,X,2015,53.8
BL,-Belgium--Luxembourg-,OEU,Other Europe,MIOR,Ores and other minerals,X,2015,1.329
BL,-Belgium--Luxembourg-,OEU,Other Europe,MACHOC,Other chemicals,X,2015,380.071
BL,-Belgium--Luxembourg-,OEU,Other Europe,AGFOOF,Other food products,X,2015,15.734
BL,-Belgium--Luxembourg-,OEU,Other Europe,MINF,-Non--ferrous metals-,X,2015,51.765
BL,-Belgium--Luxembourg-,OEU,Other Europe,MIFU,Fuels,X,2015,0.706
BL,-Belgium--Luxembourg-,CSC,South and Central America,AGRA,Raw materials,X,2015,63.436
BL,-Belgium--Luxembourg-,CSC,South and Central America,MACHOC,Other chemicals,X,2015,652.531
BL,-Belgium--Luxembourg-,ASI,Asia,AGFOOF,Other food products,X,2015,2294.672
BL,-Belgium--Luxembourg-,ASI,Asia,MINF,-Non--ferrous metals-,X,2015,9931.573
BL,-Belgium--Luxembourg-,ASI,Asia,MI,Fuels and mining products,X,2015,23681.866
BL,-Belgium--Luxembourg-,CSC,South and Central America,MINF,-Non--ferrous metals-,X,2015,16.104
BL,-Belgium--Luxembourg-,CSC,South and Central America,AGFO,Food,X,2015,13.911
